000000100000000000000000000000000000	000000000000000000000000000100000000	0	0	0	0	0	1.2	0	0	nan	0	0	1.2	1.2	0	0	1.2	0	0	0	0	0	0	1.2	0	0	0	0	0	0	nan	0	0	0	0	0	0
000000100000000100000000000000000000	000000000000000000000000000100000000	10000	10000	1.2	0	10000	10000	10000	10000	nan	10000	10000	0.4	10000	10000	10000	10000	10000	10000	10000	10000	nan	10000	10000	10000	10000	10000	10000	10000	10000	nan	1.2	0	10000	10000	10000	10000
000000100000000100000000000000000000	000000000000000000000000100100000000	0	0	0	0	0	0	0	0	nan	0	0	nan	0	0	0	0	0	0	0	0	nan	1.8	0	0	0	0	0	0	0	nan	1.2	0	0	0	0	0
000000100000001100000000000000000000	000000000000000000000000100100000000	10000	10000	10000	10000	10000	10000	10000	10000	nan	10000	10000	nan	10000	10000	10000	10000	10000	10000	10000	10000	nan	nan	1.2	10000	10000	10000	10000	10000	10000	nan	10000	10000	10000	10000	10000	10000
000000100000001100000000000000000000	000000000000010000000000100100000000	0	0	0	0	0	0	0	0	nan	0	0	nan	0	0	0	0	0	0	0	0	nan	nan	nan	0	0	0	0	0	-1	nan	1.2	0	0	0	0	0
000000100000001100000010000000000000	000000000000010000000000100100000000	10000	10000	10000	10000	10000	0	10000	10000	nan	10000	10000	nan	10000	nan	10000	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000	10000	10000	10000	10000	nan	10000	10000	10000	10000	10000	10000
000000100000001100000010000000000000	000000000000010000000000100100100000	0	0	0	0	0	nan	0	0	nan	0	0	nan	0	nan	0	0	0	0	0	0	nan	nan	nan	0	0	0	0	0	0	nan	0	0	0	0	0	0
000000100000001110000010000000000000	000000000000010000000000100100100000	10000	10000	10000	10000	10000	nan	10000	10000	nan	10000	10000	nan	10000	nan	10000	10000	10000	10000	0	nan	nan	nan	nan	10000	10000	10000	10000	10000	10000	nan	10000	10000	10000	10000	10000	10000
000000100000001110000010000000000000	000000000000010001000000100100100000	0	0	0	0	0	nan	0	0	nan	0	0	nan	0	nan	0	0	0	0	nan	nan	nan	nan	nan	0	0	0	0	0	0	nan	0	0	0	0	0	0
000001100000001110000010000000000000	000000000000010001000000100100100000	10000	10000	10000	10000	10000	nan	0	0	nan	10000	10000	nan	10000	nan	10000	10000	10000	10000	nan	nan	nan	nan	nan	10000	10000	10000	10000	10000	0	nan	nan	10000	10000	10000	10000	10000
000001100000001110000010000000000000	000000010000010001000000100100100000	0	0	0	0	0	nan	0	0	nan	0	0	nan	0	nan	0	0	0	0	nan	nan	nan	nan	nan	0	0	0	0	0	nan	nan	nan	0	0	0	0	0
000001100000001110000011000000000000	000000010000010001000000100100100000	10000	10000	10000	0	10000	nan	10000	10000	nan	10000	10000	nan	nan	nan	10000	10000	10000	10000	nan	nan	nan	nan	nan	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000	10000	10000	10000
000001100000001110000011000000000000	000000010000010001000000100100101000	0	-10000	-10000	nan	0	nan	0	-10000	nan	-10000	0	nan	nan	nan	0	0	-10000	-10000	nan	nan	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	0	0	-10000	-10000	-10000
000011100000001110000011000000000000	000000010000010001000000100100101000	10000	10000	10000	nan	10000	nan	10000	10000	nan	10000	10000	nan	nan	nan	10000	10000	10000	10000	nan	nan	nan	nan	nan	10000	10000	10000	10000	10000	nan	nan	nan	nan	0	10000	10000	10000
000011100000001110000011000000000000	000100010000010001000000100100101000	-10000	-10000	-10000	nan	0	nan	-10000	-10000	nan	-10000	-10000	nan	nan	nan	-10000	-10000	-10000	-10000	nan	nan	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	nan	nan	-10000	-10000	-10000
000011100000101110000011000000000000	000100010000010001000000100100101000	10000	0	0	nan	-10000	nan	-10000	0	nan	10000	10000	nan	nan	nan	0	0	-10000	10000	nan	nan	nan	nan	nan	nan	0	10000	10000	10000	nan	nan	nan	nan	nan	10000	10000	10000
000011100000101110000011000000000000	000100010000010001001000100100101000	-10000	-10000	-10000	nan	-10000	nan	0	-10000	nan	-10000	-10000	nan	nan	nan	-10000	nan	-10000	-10000	nan	nan	nan	nan	nan	nan	-10000	-10000	-10000	-10000	nan	nan	nan	nan	nan	-10000	-10000	-10000
000011100010101110000011000000000000	000100010000010001001000100100101000	0	0	0	nan	-10000	nan	-10000	0	nan	0	0	nan	nan	nan	-10000	nan	0	-10000	nan	nan	nan	nan	nan	nan	-10000	nan	0	0	nan	nan	nan	nan	nan	0	-10000	0.8
000011100010101110000011000000000000	000100010001010001001000100100101000	-10000	-10000	-10000	nan	-10000	nan	-10000	-10000	nan	-10000	-10000	nan	nan	nan	-10000	nan	-10000	-10000	nan	nan	nan	nan	nan	nan	nan	nan	-10000	-10000	nan	nan	nan	nan	nan	-10000	-10000	-10000
000011100010101110000011000001000000	000100010001010001001000100100101000	-10000	-10000	-10000	nan	-10000	nan	nan	0	nan	0	0	nan	nan	nan	-10000	nan	-10000	-10000	nan	nan	nan	nan	nan	nan	nan	nan	-10000	0	nan	nan	nan	nan	nan	-10000	-10000	-10000
000011100010101110000011000001000000	000100010001010001001000100110101000	-10000	-10000	-10000	nan	-10000	nan	nan	nan	nan	-10000	-10000	nan	nan	nan	-10000	nan	0	-10000	nan	nan	nan	nan	nan	nan	nan	nan	-10000	-10000	nan	nan	nan	nan	nan	-10000	-10000	-10000
000011100010101110000011010001000000	000100010001010001001000100110101000	-10000	10000	10000	nan	10000	nan	nan	nan	nan	10000	nan	nan	nan	nan	10000	nan	-10000	10000	nan	nan	nan	nan	nan	nan	nan	nan	10000	10000	nan	nan	nan	nan	nan	10000	10000	10000
000011100010101110000011010001000000	000100010001010001001000100110101001	nan	-10000	-10000	nan	-10000	nan	nan	nan	nan	-10000	nan	nan	nan	nan	-10000	nan	-10000	-10000	nan	nan	nan	nan	nan	nan	nan	nan	-10000	-10000	nan	nan	nan	nan	nan	-10000	-10000	-10000
000011100010101110000011011001000000	000100010001010001001000100110101001	nan	-10000	-10000	nan	-10000	nan	nan	nan	nan	nan	nan	nan	nan	nan	-10000	nan	-10000	-10000	nan	nan	nan	nan	nan	nan	nan	nan	-10000	-10000	nan	nan	nan	nan	nan	-10000	-10000	-10000
000011100010101110000011011001000000	000100010001010001001100100110101001	nan	-10000	-10000	nan	-10000	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-10000	-10000	nan	nan	nan	nan	nan	nan	nan	nan	-10000	-10000	nan	nan	nan	nan	nan	-10000	-10000	-10000
000011100010101110010011011001000000	000100010001010001001100100110101001	nan	0	-10000	nan	-10000	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	0	0
000011100010101110010011011001000000	010100010001010001001100100110101001	nan	-10000	-10000	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-10000	nan	nan	nan	nan	nan	nan	nan	nan	-10000	-10000	nan	nan	nan	nan	nan	-10000	nan	-10000
000011100010101110010011011001010000	010100010001010001001100100110101001	nan	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	nan	0
000011100010101110010011011001010000	010100011001010001001100100110101001	nan	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	0	nan	0
000011100010101110010011011001010010	010100011001010001001100100110101001	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	0	nan	0
000011100010101110010011011001010010	110100011001010001001100100110101001	nan	nan	-10000	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-10000	nan	nan	nan	nan	nan	nan	nan	nan	-10000	nan	nan	nan	nan	nan	nan	0	nan	nan
001011100010101110010011011001010010	110100011001010001001100100110101001	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	nan
001011100010101110010011011001010010	110100011101010001001100100110101001	nan	nan	-10000	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
001011100010101110110011011001010010	110100011101010001001100100110101001	nan	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
000000000000000000000000000000000000	000000000000000000000000000000000000	-2.22045e-16	-2.22045e-16	0	-1.2	0	-1.2	-1.2	-2.22045e-16	5.55112e-16	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	-5.55112e-16	-1.2	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	1.2	-2.4	5.55112e-16	-2.22045e-16	-1.2	-1.2	1.2	-1.2	-2.22045e-16	-2.22045e-16	-2.22045e-16
100000000000000000000000000000000000	000000000000000000000000000000000000	0	0	0	0	0	0	1.2	0	0	1.2	0.8	0	0	0	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.2	0	-3.33067e-16	0	0	nan
100000000000000000000000000000000000	000000001000000000000000000000000000	0	0	0	0	0	0	0	0	-1.2	0	0	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	nan
100000000000000000000000000100000000	000000001000000000000000000000000000	1.2	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	nan
100000000000000000000000000100000000	000000001000000000000000000000000001	nan	0	0	0	0	1.2	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	0	0	0	nan	0	0	0	0	0	0	0	nan
100000000000000001000000000100000000	000000001000000000000000000000000001	nan	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	nan
100000000000000001000000000100000000	000000011000000000000000000000000001	nan	-10000	-10000	0	0	0	0	0	nan	0	0	-10000	0	0	-10000	-10000	-10000	0	nan	0	0	0	0	0	-10000	-10000	0	nan	nan	0	0	-10000	-10000	-10000	0	nan
100000100000000001000000000100000000	000000011000000000000000000000000001	nan	0	0	0	0	0	0	0	nan	10000	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	nan	nan	nan	0	0	0	0	0	nan
100000100000000001000000000100000000	000000011000000100000000000000000001	nan	-10000	-10000	0	0	0	0	0	nan	-10000	0	-10000	0	-10000	0	-10000	-10000	0	nan	0	nan	0	0	-10000	-10000	-10000	0	nan	nan	nan	0	-10000	-10000	-10000	0	nan
100000100010000001000000000100000000	000000011000000100000000000000000001	nan	10000	10000	10000	0	0	0	10000	nan	10000	-10000	10000	-10000	0	0	0	0	0	nan	10000	nan	0	0	0	0	nan	0	nan	nan	nan	0	10000	10000	0	10000	nan
100000100010000001000000000100000000	000000011000000100000001000000000001	nan	-10000	-10000	-10000	-10000	-10000	-10000	-10000	nan	-10000	-10000	-10000	nan	-10000	-10000	-10000	-10000	-10000	nan	-10000	nan	-10000	-10000	-10000	-10000	nan	-10000	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	nan
100000100010000001000000000100010000	000000011000000100000001000000000001	nan	10000	10000	0	nan	0	10000	10000	nan	10000	-10000	10000	nan	0	10000	0	10000	10000	nan	10000	nan	10000	10000	10000	10000	nan	10000	nan	nan	nan	-10000	10000	10000	10000	10000	nan
100000100010000001000000000100010000	000000011000001100000001000000000001	nan	-10000	-10000	0	nan	10000	0	-10000	nan	-10000	-10000	-10000	nan	-10000	-10000	0	-10000	10000	nan	-10000	nan	nan	-10000	-10000	-10000	nan	10000	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	nan
100001100010000001000000000100010000	000000011000001100000001000000000001	nan	10000	10000	10000	nan	0	10000	10000	nan	10000	10000	10000	nan	10000	10000	0	10000	10000	nan	-10000	nan	nan	-10000	0	10000	nan	10000	nan	nan	nan	nan	10000	10000	10000	10000	nan
100001100010000001000000000100010000	000000011000011100000001000000000001	nan	-10000	-10000	-10000	nan	-10000	-10000	-10000	nan	-10000	-10000	-10000	nan	-10000	-10000	-10000	-10000	-10000	nan	-10000	nan	nan	nan	-10000	-10000	nan	-10000	nan	nan	nan	nan	-10000	-10000	-10000	-10000	nan
100001100010100001000000000100010000	000000011000011100000001000000000001	nan	-10000	-10000	-10000	nan	0	10000	10000	nan	10000	-10000	-10000	nan	-10000	-10000	0	10000	0	nan	-10000	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	-10000	-10000	10000	0	nan
000000000000000000000000000000000000	000000000000000000000000000000000000	-2.22045e-16	-2.22045e-16	0	-1.2	0	-1.2	-1.2	-2.22045e-16	5.55112e-16	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	-5.55112e-16	-1.2	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	1.2	-2.4	5.55112e-16	-2.22045e-16	-1.2	-1.2	1.2	-1.2	-2.22045e-16	-2.22045e-16	-2.22045e-16
000010000000000000000000000000000000	000000000000000000000000000000000000	2.4	2.4	1.2	0	0	0	2.4	2.4	2.4	4	2.4	1.2	0	0	0	1.2	2.4	3.6	2.4	1.2	1.2	0	1.2	0	1.2	1.2	3.6	3.6	2.4	1.2	1.2	nan	1.2	1.2	2.4	3.6
000010000000000000000000000000000000	000000000000000000000000000000000001	nan	1.33227e-15	4.44089e-16	2.4	1.2	0	0	0	0	0	0	0	1.2	2.4	1.2	1.4	0	0	0	0	0	1.2	2.4	2.4	1.2	0	0	0	1.2	1.11022e-16	2.4	nan	0	0	1.11022e-15	0
000110000000000000000000000000000000	000000000000000000000000000000000001	nan	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2.4	nan	nan	10000	10000	10000
000110000000000000000000000000000000	001000000000000000000000000000000001	nan	1.2	2.4	2.4	2.4	3.6	2.4	0	1.2	0	0	1.2	2.4	2.4	2.4	2.4	1.2	0	0	0	0	8.8	10000	2.2	3.2	1.2	0	0	2.4	0	10000	nan	nan	nan	1.11022e-15	1.2
000110000001000000000000000000000000	001000000000000000000000000000000001	nan	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2.4	10000	10000	10000	10000	10000	10000	10000	2.4	2.4	nan	10000	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000
000110000001000000000000000000000000	001000000000000000010000000000000001	nan	0	1.2	13.8	2.4	2.4	1.2	1.2	0	1.44329e-15	0	2	10000	10000	10000	1.2	nan	1.2	3.33067e-16	0	1.2	10000	10000	10000	nan	1.2	0	0	0	1.2	10000	nan	nan	nan	1.2	1.2
000110000001100000000000000000000000	001000000000000000010000000000000001	nan	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	nan	10000	10000	10000	10000	10000	10000	nan	nan	10000	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000
000110000001100000000000000000000000	001000000000000000010100000000000001	nan	-10000	1.2	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	1.2	nan	10000	nan	1.2	-10000	-10000	-10000	10000	10000	nan	nan	10000	0	-10000	-10000	10000	10000	nan	nan	nan	-10000	-10000
000110000011100000000000000000000000	001000000000000000010100000000000001	nan	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	nan	10000	nan	10000	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000
000110000011100000000000000000000000	001000000000010000010100000000000001	nan	10000	1.2	10000	10000	10000	10000	10000	1.2	0	10000	10000	10000	1.2	nan	10000	nan	1.2	10000	10000	10000	10000	nan	nan	nan	nan	10000	10000	10000	10000	10000	nan	nan	nan	0	10000
000000000000000000000000000000000000	000000000000000000000000000000000000	-2.22045e-16	-2.22045e-16	0	-1.2	0	-1.2	-1.2	-2.22045e-16	5.55112e-16	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	-5.55112e-16	-1.2	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	1.2	-2.4	5.55112e-16	-2.22045e-16	-1.2	-1.2	1.2	-1.2	-2.22045e-16	-2.22045e-16	-2.22045e-16
100000000000000000000000000000000000	000000000000000000000000000000000000	0	0	0	0	0	0	1.2	0	0	1.2	0.8	0	0	0	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.2	0	-3.33067e-16	0	0	nan
100000000000000000000000000000000000	000010000000000000000000000000000000	-5.2	-1.2	0	0	0	0	0	-1.2	-2.4	-4.4	-1.2	0	0	0	0	0	-1.2	-2.4	-7.2	-2.4	0	0	0	0	0	0	-2.4	-5.4	-2.4	-3.2	0	nan	0	0	-1.2	nan
100000000100000000000000000000000000	000010000000000000000000000000000000	0	0	0	-1.2	0	0	0	0	0	0	0	0	0	-4.44089e-16	0	0	0	0	0	0	0	-1.2	0	0	0	0	nan	0	0	0	0	nan	-2.4	0	0	nan
100000000100000000000000000000000000	000011000000000000000000000000000000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	0	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-1.2	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	nan	-10000	-10000	-7.2	nan	nan	0	-1.2	-10000	nan
100000000100000000100000000000000000	000011000000000000000000000000000000	10000	10000	10000	10000	10000	10000	10000	10000	-1.2	10000	10000	10000	10000	10000	10000	10000	10000	nan	10000	10000	10000	10000	10000	10000	10000	10000	nan	10000	10000	10000	nan	nan	10000	10000	10000	nan
100000000100000000100000000000000000	000011000000000000000000000100000000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	nan	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	nan	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	nan	-10000	-10000	-10000	nan	nan	-1.2	-10000	-10000	nan
100000000110000000100000000000000000	000011000000000000000000000100000000	0	-2.2	0	-1.2	-1.2	-10000	-10000	0	nan	0	-6.8	10000	0	-10000	-10000	-1.2	-1.2	nan	0	0	10000	10000	10000	-1.2	0	nan	nan	-1.2	-1.2	-10000	nan	nan	-10000	0	-1.2	nan
100000000110000000100000000000000000	000111000000000000000000000100000000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	nan	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	nan	-10000	-10000	-10000	-10000	-10000	-10000	-10000	nan	nan	-10000	-10000	-10000	nan	nan	nan	-10000	-10000	nan
100000100110000000100000000000000000	000111000000000000000000000100000000	0	-10000	-10000	-10000	-10000	-10000	-10000	-10000	nan	0	-1.2	-10000	-10000	-10000	-10000	-10000	-10000	nan	0	-1.6	-1.8	-10000	-10000	-10000	-10000	nan	nan	0	0	nan	nan	nan	nan	-10000	-10000	nan
000000000000000000000000000000000000	000000000000000000000000000000000000	-2.22045e-16	-2.22045e-16	0	-1.2	0	-1.2	-1.2	-2.22045e-16	5.55112e-16	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	-5.55112e-16	-1.2	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	1.2	-2.4	5.55112e-16	-2.22045e-16	-1.2	-1.2	1.2	-1.2	-2.22045e-16	-2.22045e-16	-2.22045e-16
000000000000010000000000000000000000	000000000000000000000000000000000000	2.4	2.4	1.2	0	0	0	1.2	2.4	2.4	2.4	2.4	1.2	1.2	0	1.2	1.2	2.4	10000	3.6	3.6	1.2	0	nan	0	1.2	3.6	3.6	2.4	2.4	2	1.2	1.2	1.2	1.2	2.4	4.2
000000000000010000000000000000000000	000000000000000000010000000000000000	0	0	0	0	1.2	5.6	0	0	0	1.2	0	0	1.2	1.2	2.4	0	nan	0	0	0	2.4	1.2	nan	1.2	1.2	1.2	0	0	0	0	0	2	1.2	0	0	0
000000000000110000000000000000000000	000000000000000000010000000000000000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	nan	10000	10000	10000	10000	1.2	nan	nan	1.2	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
000000000000110000000000000000000000	000100000000000000010000000000000000	0	0	-10000	0	1.2	0	0	0	0	1.2	0	0	0	1.2	1.2	0	nan	0	0	0	0	10000	nan	nan	10000	0	0	0	0	0	0	0	nan	0	0	0
000000000001110000000000000000000000	000100000000000000010000000000000000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	nan	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000	10000	10000	10000	10000	10000	nan	10000	10000	10000
000000000001110000000000000000000000	000100000000001000010000000000000000	0	0	0	0	10000	10000	0	0	0	0	0	0	0	0	2.4	0	nan	0	0	0	0	nan	nan	nan	nan	10000	0	0	0	0	1.11022e-16	1.11022e-16	nan	1.2	0	0
000000000000000000000000000000000000	000000000000000000000000000000000000	-2.22045e-16	-2.22045e-16	0	-1.2	0	-1.2	-1.2	-2.22045e-16	5.55112e-16	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	-5.55112e-16	-1.2	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	1.2	-2.4	5.55112e-16	-2.22045e-16	-1.2	-1.2	1.2	-1.2	-2.22045e-16	-2.22045e-16	-2.22045e-16
000000000000000000000000000000001000	000000000000000000000000000000000000	3.6	1.2	1.2	nan	0	1.2	1.2	2.4	2.4	3.6	1.2	0	0	0	1.2	0	1.2	2.4	3.2	2.4	1.2	0	0	0	1.2	1.2	10.4	2.4	2.4	2	0	0	0	0	2.4	1.2
000000000000000000000000000000001000	000000000010000000000000000000000000	0	0	0	nan	0	1.2	0	0	0	0	0	1.11022e-16	0	0	1.2	2.22045e-16	0	0	0	0	0	0	0	1.2	0	nan	0	0	0	0	1.2	1.2	1.2	0	0	0
000000000100000000000000000000001000	000000000010000000000000000000000000	1.2	0	0	nan	0	0	1.2	0	2.4	0	0	0	0	0	0	1.2	0	10000	1.2	1.2	0	0	0	0	0	nan	nan	1.2	0	0	0	0	0	0	0	1.2
000000000100000000000000000000001000	000000000010000000010000000000000000	0	0	0	nan	0	0	0	0	0	0	0	0	0	1.11022e-16	0	0	nan	0	0	0	0	-10000	0	0	0	nan	nan	-10000	0	-10000	0	0	0	0	0	0
010000000100000000000000000000001000	000000000010000000010000000000000000	1.2	1.2	0	nan	0	0	0	0	1.2	6	1.2	0	0	0	0	0	nan	2.22045e-16	2.4	1.2	0	0	0	0	0	nan	nan	0.6	0	0	0	0	0	0	nan	2.4
010000000100000000000000000000001000	000000000010000000011000000000000000	-10000	-10000	-10000	nan	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	0	0	nan	nan	0	-10000	-10000	-10000	-10000	-10000	-10000	-10000	nan	nan	-10000	-10000	-10000	-10000	-10000	-10000	-10000	nan	-10000
010000000100000000000100000000001000	000000000010000000011000000000000000	10000	2.4	2.4	nan	0	0	1.2	10000	2.4	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000	10000	10000	10000	1.66533e-15	0	0	nan	nan	10000	10000	10000	10000	10000	0	1.2	nan	4.6
010000000100000000000100000000001000	000000000011000000011000000000000000	-10000	-10000	0	nan	0	0	0	0	0	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	0	-10000	-10000	-10000	0	0	0	nan	nan	nan	-10000	-10000	-10000	0	0	0	0	nan	0
011000000100000000000100000000001000	000000000011000000011000000000000000	10000	10000	10000	nan	10000	0	10000	10000	10000	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000	10000	10000	10000	10000	0	nan	nan	nan	10000	10000	10000	10000	10000	0	nan	nan	1.2
011000000100000000000100000000001000	000000000011100000011000000000000000	-10000	-10000	-10000	nan	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	0	nan	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	-10000	nan	nan	-10000
011000000100010000000100000000001000	000000000011100000011000000000000000	10000	10000	10000	nan	10000	0	10000	2.4	10000	10000	10000	10000	10000	10000	nan	nan	nan	10000	10000	10000	10000	10000	nan	nan	nan	nan	nan	10000	10000	10000	10000	0	0	nan	nan	0.4
011000000100010000000100000000001000	000100000011100000011000000000000000	-10000	-10000	-10000	nan	-10000	-10000	-10000	-10000	0	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	-10000
011000000100010000000100000100001000	000100000011100000011000000000000000	10000	1.2	1.2	nan	0	0	0	2.4	nan	10000	10000	0	0	0	nan	nan	nan	0	10000	10000	0	0	nan	nan	nan	nan	nan	10000	0	0	0	0	nan	nan	nan	1.2
011000000100010000000100000100001000	000100000011100000011000000010000000	-10000	-10000	-10000	nan	-10000	-10000	-10000	nan	nan	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	-10000	-10000	-10000	-10000	-10000	nan	nan	nan	nan	nan	-10000	-10000	-10000	-10000	2.4	nan	nan	nan	-10000
011000001100010000000100000100001000	000100000011100000011000000010000000	1.2	1.8	1.2	nan	-10000	-10000	-10000	nan	nan	1.8	10000	0	0	4.44089e-16	nan	nan	nan	0	10000	4.44089e-16	10000	2.22045e-16	nan	nan	nan	nan	nan	nan	10000	10000	0	-10000	nan	nan	nan	-10000
000000000000000000000000000000000000	000000000000000000000000000000000000	-2.22045e-16	-2.22045e-16	0	-1.2	0	-1.2	-1.2	-2.22045e-16	5.55112e-16	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	-5.55112e-16	-1.2	-2.4	-5.55112e-16	-2.22045e-16	1.2	1.2	1.2	-2.22045e-16	1.2	-2.4	5.55112e-16	-2.22045e-16	-1.2	-1.2	1.2	-1.2	-2.22045e-16	-2.22045e-16	-2.22045e-16
000000000000010000000000000000000000	000000000000000000000000000000000000	2.4	2.4	1.2	0	0	0	1.2	2.4	2.4	2.4	2.4	1.2	1.2	0	1.2	1.2	2.4	10000	3.6	3.6	1.2	0	nan	0	1.2	3.6	3.6	2.4	2.4	2	1.2	1.2	1.2	1.2	2.4	4.2
000000000000010000000000000000000000	100000000000000000000000000000000000	0	0	0	1.2	2.4	1.2	1.2	0	0	0	1.2	1.2	2.4	4.2	1.2	1.2	4.44089e-16	0	0	0	0	2.4	nan	4.8	1.2	1.2	1.2	0	1.2	0.8	2.4	3.6	2.4	0	0	nan
000000000000110000000000000000000000	100000000000000000000000000000000000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	3.6	nan	nan	2.4	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	nan
