4	0	5	30	28	7727
5	1	2	31	18	27622
4	0	1	32	0	4442
5	1	3	33	35	2551
5	0	4	0	22	7412
4	1	5	1	12	1647
5	0	2	2	21	8053
4	1	2	3	13	1084
5	0	4	4	23	35355
4	1	3	5	20	6194
5	0	1	6	24	5623
4	0	1	0	22	1258
5	1	2	1	13	8245
4	0	2	2	11	15322
5	1	3	3	14	32196
4	0	1	4	15	9736
5	1	5	5	5	7303
4	0	2	6	23	1720
5	1	5	7	21	4788
4	0	3	8	29	2889
5	1	1	9	4	11722
4	0	2	10	24	11068
5	1	3	11	25	4061
4	0	1	12	2	5925
5	1	4	13	20	4131
4	0	3	14	31	10751
5	1	3	15	7	9360
4	0	4	16	6	4591
5	1	2	17	33	2602
4	0	1	18	32	14143
5	1	5	19	30	6850
4	0	3	20	12	2493
6	0	3	0	22	5348
7	1	2	1	14	23461
6	0	4	2	13	14236
7	1	3	3	4	8566
6	0	3	4	24	5211
7	1	4	5	23	33875
6	0	3	6	31	11641
7	1	2	7	5	63098
6	0	3	8	32	3173
7	1	1	9	2	37223
6	0	3	10	16	3675
7	1	2	11	8	7614
6	0	3	12	7	10251
7	1	3	13	3	5954
7	0	2	0	21	9465
6	1	3	1	27	4834
7	0	4	2	29	10735
6	1	5	3	13	7183
7	0	2	4	19	9945
6	1	3	5	9	2518
7	0	5	6	20	29782
6	1	4	7	18	1687
7	0	1	8	22	3329
6	0	5	0	8	3743
7	1	2	1	16	11817
6	0	4	2	17	3780
7	1	2	3	35	9658
6	0	3	4	7	6559
7	1	5	5	5	11188
6	0	2	6	15	20831
7	1	1	7	23	37991
6	0	1	8	14	4699
7	1	4	9	12	22197
6	0	1	10	6	2562
7	1	3	11	30	25565
6	0	1	12	24	6162
7	1	3	13	33	12847
6	0	1	14	4	1977
7	1	3	15	34	9467
6	0	4	16	21	10859
7	1	5	17	32	5323
7	0	4	0	13	6784
6	1	5	1	22	4261
7	0	4	2	11	13769
6	1	4	3	12	2510
7	0	1	4	32	15481
6	1	2	5	14	7196
7	0	1	6	30	30264
6	1	2	7	31	15937
7	0	4	8	29	55061
6	1	3	9	28	9283
7	0	3	10	5	53649
6	1	2	11	21	4440
7	0	1	12	20	15618
6	1	1	13	2	2027
7	0	2	14	8	23137
6	1	2	15	10	4665
7	0	5	16	35	31455
6	1	5	17	1	3000
7	0	2	18	7	21580
6	1	2	19	19	1859
6	0	3	0	25	6260
7	1	5	1	15	9105
6	0	2	2	16	4654
7	1	5	3	34	5843
6	0	3	4	24	3876
7	1	3	5	32	5014
6	0	4	6	23	2229
7	0	5	0	20	2383
6	1	1	1	11	2284
7	0	3	2	4	11519
6	1	3	3	3	2598
7	0	4	4	27	29681
6	1	1	5	19	2597
7	0	3	6	0	31615
6	1	5	7	12	2750
7	0	3	8	10	54118
6	1	1	9	30	9753
7	0	5	10	21	7653
6	1	3	11	22	6461
7	0	2	12	32	46069
6	1	4	13	13	9976
7	0	1	14	14	8105
6	1	5	15	23	8186
7	0	3	16	24	34991
6	1	1	17	33	6335
6	0	4	0	20	1523
7	1	2	1	12	7655
6	0	5	2	21	11785
7	1	1	3	22	12343
6	0	2	4	2	4759
7	1	5	5	11	12787
6	0	5	6	13	4234
7	1	2	7	29	18884
6	0	1	8	10	4338
7	1	2	9	0	30850
6	0	1	10	3	29849
7	1	1	11	4	19471
6	0	4	12	19	5101
7	1	3	13	18	12017
6	0	2	14	23	9549
7	1	4	15	33	8875
6	0	1	16	1	12231
7	1	2	17	28	10604
6	0	4	18	14	9513
7	1	1	19	32	59007
6	0	1	20	27	1420
7	1	1	21	31	24753
6	0	4	22	30	1286
7	1	4	23	34	3250
7	0	1	0	20	4686
6	1	5	1	11	1677
7	0	1	2	23	7232
6	1	2	3	21	2563
7	0	3	4	31	9197
6	1	5	5	15	6952
7	0	4	6	33	9413
6	1	4	7	32	1937
7	0	5	8	13	16285
6	1	5	9	3	1381
7	0	2	10	4	13771
6	1	5	11	22	15482
7	0	4	12	12	53279
6	1	3	13	14	8010
7	0	3	14	28	3183
6	0	1	0	13	2805
7	1	5	1	23	7081
6	0	2	2	22	1738
7	1	5	3	31	5460
6	0	2	4	32	1056
7	1	1	5	15	11852
6	0	4	6	7	1430
7	1	1	7	21	23648
6	0	5	8	11	3416
7	1	4	9	12	59726
6	0	1	10	30	6028
7	1	1	11	14	22847
6	0	4	12	16	14941
7	1	1	13	24	37984
6	0	2	14	34	14045
7	1	5	15	25	5607
6	0	2	16	33	9027
7	1	3	17	26	6513
7	0	3	0	21	7023
6	1	2	1	11	4236
7	0	2	2	23	6548
6	1	5	3	22	1299
7	0	5	4	13	14148
6	1	1	5	3	6076
7	0	5	6	15	8616
6	1	5	7	31	8667
7	0	2	8	25	9453
6	1	3	9	5	3305
7	0	1	10	14	50467
6	1	2	11	12	16311
7	0	3	12	16	10706
6	0	5	0	20	2395
7	1	4	1	12	5728
6	0	4	2	11	2648
7	1	4	3	2	5443
6	0	4	4	22	4512
7	1	3	5	21	11442
6	0	1	6	3	3251
7	1	4	7	14	11966
6	0	5	8	19	6918
7	1	3	9	27	3725
6	0	2	10	30	5640
7	1	5	11	15	45598
6	0	4	12	13	2998
7	1	5	13	16	28490
6	0	3	14	17	2375
7	1	4	15	25	25659
6	0	1	16	10	3544
7	1	4	17	0	15050
6	0	3	18	5	2821
7	1	1	19	18	47056
6	0	4	20	9	2274
7	1	5	21	24	30004
6	0	2	22	7	3521
7	1	4	23	4	41272
6	0	5	24	6	4047
7	1	2	25	34	2341
8	0	2	0	13	3871
9	1	2	1	27	3610
8	0	4	2	21	28768
9	1	5	3	29	5404
8	0	4	4	12	20092
9	1	1	5	31	23442
8	0	4	6	10	73780
9	1	3	7	11	6918
8	0	5	8	20	27280
9	1	1	9	30	3164
8	0	5	10	28	6153
9	1	1	11	32	1423
9	0	1	0	22	6750
8	1	5	1	10	28775
9	0	3	2	12	12056
8	1	1	3	29	23050
9	0	1	4	21	40669
8	1	1	5	18	38783
9	0	3	6	20	7779
8	1	4	7	19	20398
9	0	4	8	23	2274
8	0	2	0	0	8810
9	1	4	1	21	10969
8	0	3	2	20	5673
9	1	5	3	23	36790
8	0	3	4	4	43355
9	1	5	5	12	21848
8	0	1	6	3	40929
9	1	4	7	1	23513
8	0	3	8	31	30503
9	1	1	9	10	58415
8	0	3	10	28	73468
9	1	3	11	14	54237
8	0	4	12	11	27408
9	1	3	13	22	72285
8	0	5	14	24	21597
9	1	1	15	32	2552
8	0	1	16	2	28816
9	1	3	17	5	4641
9	0	4	0	24	6896
8	1	3	1	12	8928
9	0	2	2	20	13615
8	1	5	3	22	8486
9	0	5	4	31	23068
8	1	1	5	21	34437
9	0	2	6	15	40565
8	1	2	7	6	57368
9	0	4	8	30	54935
8	1	4	9	29	89267
9	0	4	10	16	35466
8	1	4	11	32	86791
9	0	5	12	2	13741
8	1	1	13	5	61978
9	0	2	14	13	15226
8	1	1	15	14	21602
8	0	1	0	3	22670
9	1	3	1	4	13222
8	0	5	2	33	11879
9	1	1	3	30	34933
8	0	2	4	8	78077
9	1	2	5	13	30856
8	0	3	6	31	18489
9	1	2	7	32	26147
8	0	2	8	22	30740
9	1	4	9	14	19347
8	0	2	10	15	118271
9	1	5	11	7	59724
8	0	5	12	5	36920
9	1	2	13	25	54652
8	0	2	14	23	136634
9	1	5	15	34	7625
8	0	3	16	16	18884
9	1	3	17	24	3220
10	0	3	0	13	5883
11	1	1	1	22	4344
10	0	4	2	23	4961
11	1	1	3	30	22103
10	0	1	4	14	2417
11	1	5	5	32	9685
10	0	2	6	12	8136
11	1	3	7	15	20398
10	0	4	8	11	12105
11	0	2	0	13	923
10	1	1	1	14	4108
11	0	5	2	22	6806
10	1	5	3	4	4538
11	0	1	4	23	12800
10	1	4	5	24	2703
11	0	2	6	34	5136
10	1	5	7	32	10346
11	0	2	8	20	52088
10	1	3	9	21	4281
11	0	1	10	3	16024
10	1	3	11	33	1687
11	0	3	12	15	44510
10	1	2	13	31	11170
11	0	3	14	30	1947
10	1	1	15	11	62911
10	0	1	0	14	3900
11	1	5	1	13	7670
10	0	5	2	22	2933
11	1	3	3	23	11175
10	0	1	4	30	19033
11	1	5	5	6	6324
10	0	4	6	21	5285
11	1	5	7	20	7107
10	0	5	8	31	30081
11	1	3	9	29	44049
10	0	4	10	11	31165
11	1	1	11	1	4256
10	0	4	12	3	13076
11	1	3	13	12	7450
10	0	2	14	19	14311
11	1	3	15	27	2345
10	0	5	16	32	12366
11	1	2	17	33	2127
10	0	5	18	4	19032
11	1	4	19	25	52993
10	0	2	20	24	26912
11	1	5	21	34	2596
10	0	2	22	16	24854
11	1	4	23	8	2272
10	0	2	24	17	29144
11	1	1	25	15	8927
10	0	4	26	5	8075
11	1	3	27	2	2410
10	0	2	28	9	42929
11	1	3	29	10	8930
10	0	3	30	28	18671
11	1	1	31	18	7833
10	0	2	32	0	2670
11	1	3	33	26	5742
10	0	1	34	35	1174
11	1	2	35	7	1064
11	0	2	0	22	1398
10	0	2	0	13	7120
11	1	3	1	20	2917
10	0	2	2	11	2599
11	1	4	3	12	7895
10	0	4	4	21	3231
11	1	1	5	4	18470
10	0	5	6	28	1336
11	1	5	7	31	16443
10	0	4	8	29	3265
11	1	4	9	5	6914
10	0	2	10	19	15247
11	1	5	11	3	4033
10	0	3	12	2	8993
11	1	1	13	6	1229
11	0	4	0	13	3503
10	1	1	1	12	2715
11	0	5	2	24	5111
10	1	1	3	21	1897
11	0	1	4	31	17138
10	1	2	5	22	3576
11	0	2	6	33	9582
10	1	2	7	32	16077
11	0	2	8	2	2912
10	1	4	9	14	10778
11	0	2	10	6	43441
10	1	4	11	23	3071
11	0	5	12	15	1638
10	0	3	0	13	7500
11	1	4	1	20	4500
10	0	5	2	21	10913
11	1	4	3	2	11039
10	0	1	4	11	1876
11	1	1	5	31	6813
10	0	5	6	12	7007
11	1	1	7	35	8610
10	0	1	8	10	1022
11	0	1	0	13	2533
10	1	5	1	23	7259
11	0	3	2	11	6351
10	1	3	3	21	7034
11	0	2	4	12	3999
10	1	1	5	5	1826
11	0	4	6	14	1276
10	0	1	0	21	3792
11	0	4	0	14	7975
10	1	5	1	22	2518
11	0	3	2	16	5663
10	1	3	3	15	4861
11	0	4	4	34	8993
10	1	2	5	24	14113
11	0	5	6	21	26720
10	1	3	7	25	29527
11	0	1	8	23	11948
10	1	3	9	33	85859
11	0	4	10	6	2802
10	1	4	11	10	39193
11	0	4	12	11	22317
10	1	2	13	13	27401
11	0	3	14	5	7924
10	1	4	15	32	35454
11	0	1	16	4	5408
10	1	4	17	7	8235
11	0	1	18	3	1658
10	0	2	0	13	3867
11	1	3	1	24	2892
10	0	5	2	21	3113
11	1	4	3	25	21679
10	0	4	4	23	5686
11	1	4	5	4	12329
10	0	3	6	5	35100
11	1	2	7	29	6624
10	0	4	8	3	21345
11	1	2	9	33	6978
10	0	2	10	14	50756
11	1	2	11	32	8278
10	0	4	12	12	2161
11	1	5	13	31	9031
10	0	3	14	11	1629
11	0	4	0	14	1775
10	1	3	1	13	5319
11	0	5	2	24	9430
10	1	3	3	23	4933
11	0	3	4	12	17830
10	1	3	5	21	20025
11	0	5	6	20	41631
10	1	1	7	4	9428
11	0	4	8	6	42922
10	1	5	9	3	36951
11	0	2	10	1	71492
10	1	5	11	33	3417
10	0	3	0	13	3631
11	1	1	1	22	6676
10	0	1	2	23	12807
11	1	2	3	15	12490
10	0	5	4	5	10984
11	1	5	5	19	12104
10	0	5	6	21	18932
11	1	2	7	29	1780
10	0	1	8	3	6323
11	1	5	9	33	14035
10	0	1	10	12	2228
11	1	3	11	24	9443
10	0	1	12	30	6110
12	0	3	0	27	6623
13	1	2	1	28	7224
12	0	5	2	18	26587
13	1	2	3	0	7765
12	0	2	4	9	6881
13	1	1	5	10	8444
12	0	3	6	20	6548
13	1	2	7	1	10239
12	0	1	8	19	3799
13	1	5	9	21	1804
12	0	3	10	29	6940
13	1	1	11	2	26083
12	0	2	12	3	3737
13	1	4	13	11	3800
12	0	4	14	12	7836
13	1	5	15	30	24048
12	0	3	16	31	4255
13	1	5	17	13	16713
12	0	5	18	4	9593
13	1	1	19	6	7849
12	0	5	20	14	8816
13	1	1	21	24	14427
12	0	3	22	23	8042
13	1	2	23	32	6942
12	0	5	24	15	8453
13	1	1	25	7	5065
12	0	1	26	16	10592
13	1	5	27	17	1702
12	0	2	28	5	8382
13	1	1	29	35	29137
12	0	4	30	26	4628
13	1	3	31	34	15796
12	0	4	32	33	4007
13	1	5	33	25	9042
12	0	1	34	8	8629
13	1	5	35	22	2879
13	0	2	0	27	46642
12	1	3	1	18	13634
13	0	3	2	11	10946
12	1	1	3	19	5005
13	0	4	4	20	1990
12	1	3	5	29	3923
13	0	3	6	10	5128
12	1	3	7	9	2827
13	0	3	8	21	21030
12	1	3	9	28	7040
13	0	1	10	12	9351
12	1	1	11	13	2827
13	0	1	12	31	4221
12	1	4	13	1	3956
13	0	3	14	30	8921
12	1	4	15	3	3557
13	0	5	16	2	4932
12	1	3	17	23	13786
13	0	3	18	33	3428
12	1	3	19	32	3532
13	0	3	20	5	8386
12	1	2	21	22	11839
13	0	1	22	24	5924
12	1	3	23	15	8053
13	0	4	24	6	7320
12	1	1	25	16	15924
13	0	2	26	14	2000
12	1	1	27	34	7628
13	0	2	28	7	9738
12	1	1	29	4	18127
13	0	5	30	8	1791
12	0	5	0	27	7025
13	1	3	1	25	13354
12	0	2	2	22	4844
13	1	5	3	14	17920
12	0	2	4	12	3532
13	1	3	5	32	9776
12	0	1	6	30	4409
13	1	3	7	21	4089
12	0	5	8	20	8387
13	1	3	9	28	8971
12	0	2	10	10	4825
13	1	2	11	0	1277
12	0	2	12	11	6568
13	1	4	13	9	16486
12	0	2	14	13	2392
13	0	4	0	27	5072
12	1	1	1	13	3312
13	0	5	2	11	16827
12	1	2	3	5	6034
13	0	2	4	21	5468
12	1	4	5	23	2237
13	0	4	6	14	9907
12	1	4	7	31	5231
13	0	2	8	15	12557
12	1	1	9	33	15392
13	0	2	10	3	3670
12	1	4	11	12	4014
13	0	4	12	19	4924
12	0	2	0	21	5746
13	1	1	1	30	5504
12	0	1	2	11	2638
13	1	1	3	31	4883
12	0	5	4	13	2013
13	1	3	5	12	6430
12	0	3	6	3	2368
13	1	4	7	29	6703
12	0	5	8	28	2360
13	1	5	9	32	1855
13	0	2	0	26	12659
12	1	5	1	25	4288
13	0	2	2	24	22368
12	1	2	3	14	1927
13	0	3	4	16	10753
12	1	1	5	15	8934
13	0	4	6	13	7927
12	1	5	7	35	3538
13	0	2	8	5	1206
12	1	5	9	8	7724
13	0	4	10	22	21137
12	1	3	11	31	3059
13	0	3	12	21	7939
12	1	4	13	23	10830
13	0	5	14	29	2060
12	0	4	0	22	3110
13	1	4	1	1	24360
12	0	2	2	7	2770
13	1	2	3	4	12448
12	0	3	4	12	3025
13	1	3	5	2	13771
12	0	3	6	3	2563
13	1	5	7	21	3951
12	0	2	8	14	11050
13	1	1	9	13	14117
12	0	2	10	30	4173
13	1	4	11	6	1852
12	0	3	12	24	18734
13	1	4	13	23	16190
12	0	1	14	32	21721
13	1	2	15	31	8814
12	0	2	16	15	14123
13	1	2	17	16	9196
12	0	4	18	33	7798
13	1	1	19	35	18497
12	0	1	20	11	3335
13	1	1	21	10	17149
12	0	2	22	19	7849
13	1	5	23	27	5741
12	0	5	24	29	14369
13	1	1	25	17	25461
12	0	5	26	26	5945
13	1	5	27	5	11230
12	0	2	28	25	6077
13	1	5	29	18	2020
12	0	1	30	20	3081
13	1	4	31	34	5096
12	0	4	32	28	2151
13	1	3	33	9	5911
12	0	5	34	0	2178
13	1	5	35	8	927
13	0	3	0	27	12484
12	1	5	1	19	5646
13	0	1	2	28	18352
12	1	1	3	29	1600
13	0	5	4	20	8260
12	1	2	5	12	2524
13	0	3	6	11	9523
12	1	1	7	2	2282
13	0	1	8	22	5610
12	1	4	9	21	7684
13	0	2	10	3	4829
12	1	3	11	4	7453
13	0	5	12	10	6219
12	1	1	13	9	3746
13	0	3	14	0	6469
12	1	2	15	30	7773
13	0	4	16	32	35345
12	1	4	17	24	3808
13	0	4	18	31	4806
12	1	3	19	13	3278
13	0	1	20	14	8498
12	1	3	21	23	2257
13	0	3	22	5	5635
12	1	4	23	25	2406
13	0	1	24	26	1601
12	1	3	25	33	2785
13	0	3	26	15	7487
12	1	1	27	16	5371
13	0	4	28	7	3450
12	1	2	29	8	9810
13	0	1	30	17	19765
12	1	1	31	6	2148
13	0	4	32	34	1054
12	1	2	33	35	2963
13	0	1	34	18	2415
12	1	1	35	1	1492
12	0	5	0	27	2954
13	1	3	1	19	6570
12	0	3	2	11	1669
13	1	4	3	3	2960
12	0	5	4	13	1986
13	1	2	5	23	1865
12	0	4	6	21	2858
13	1	1	7	12	1324
12	0	4	8	20	1980
13	1	2	9	2	27947
12	0	4	10	4	2317
13	1	5	11	1	16289
12	0	3	12	0	1457
13	1	3	13	22	6129
12	0	4	14	10	2280
13	1	5	15	30	2484
12	0	1	16	14	7675
13	1	2	17	24	13325
12	0	2	18	25	2748
13	1	2	19	5	11698
12	0	1	20	32	2520
13	1	4	21	15	9898
12	0	3	22	31	4227
13	1	1	23	33	6508
12	0	5	24	6	2146
13	1	3	25	9	8038
12	0	5	26	16	16584
13	1	2	27	7	3133
12	0	5	28	35	3585
13	1	4	29	17	6508
12	0	4	30	26	3852
13	1	4	31	34	6944
12	0	2	32	8	3060
13	1	2	33	29	1095
12	0	1	34	28	2975
13	1	4	35	18	669
13	0	2	0	27	6911
12	1	3	1	19	3194
13	0	3	2	28	9184
12	1	5	3	11	3017
13	0	4	4	12	6247
12	1	5	5	22	1968
13	0	4	6	21	4376
12	1	2	7	30	1407
13	0	5	8	20	4337
12	1	2	9	29	2355
13	0	4	10	4	1660
12	0	5	0	22	2770
13	1	4	1	27	5670
12	0	1	2	19	2439
13	1	5	3	20	5342
12	0	4	4	11	1624
13	1	3	5	12	12038
12	0	2	6	1	4609
13	1	2	7	4	9948
12	0	2	8	28	2972
13	1	1	9	10	2308
12	0	1	10	21	3980
13	1	4	11	31	2332
12	0	4	12	29	6835
13	1	2	13	0	20042
12	0	4	14	30	2145
13	1	5	15	5	15065
12	0	2	16	3	3085
13	1	3	17	23	13476
12	0	4	18	14	1370
13	1	5	19	7	19183
12	0	3	20	6	2573
13	0	1	0	27	8707
12	1	3	1	21	3916
13	0	2	2	20	9816
12	1	4	3	11	2773
13	0	5	4	31	5535
12	1	5	5	13	1286
13	0	5	6	12	6444
12	1	5	7	29	76
13	0	2	8	5	1082
12	1	3	9	22	3088
13	0	5	10	23	5461
12	1	3	11	3	1742
13	0	1	12	4	6297
12	1	5	13	2	2020
13	0	4	14	28	1582
12	0	2	0	22	1788
13	1	3	1	27	3870
12	0	1	2	28	1713
13	1	5	3	19	3042
12	0	4	4	11	1234
13	1	3	5	21	9553
12	0	4	6	20	1191
13	1	1	7	12	1661
12	0	4	8	3	2731
13	1	5	9	2	11487
12	0	5	10	1	1542
13	1	4	11	13	24972
12	0	1	12	14	4949
13	1	1	13	5	7342
12	0	4	14	29	3001
13	1	1	15	30	2923
12	0	3	16	4	5728
13	1	1	17	34	9987
12	0	4	18	24	3696
13	1	3	19	25	24142
12	0	5	20	16	2000
13	1	4	21	32	14947
12	0	4	22	15	12145
13	1	2	23	17	1517
12	0	2	24	31	6447
13	1	5	25	33	14338
12	0	5	26	35	3879
13	1	1	27	7	14083
12	0	1	28	6	3231
13	1	3	29	9	12226
12	0	1	30	26	4825
13	1	2	31	0	2926
12	0	5	32	23	2276
13	1	1	33	18	1153
14	0	1	0	23	5823
15	1	3	1	12	6287
14	0	5	2	13	4808
15	1	5	3	3	3927
14	0	4	4	31	700
15	1	5	5	22	6280
14	0	4	6	33	3394
15	1	2	7	20	2952
14	0	4	8	15	6262
15	1	1	9	21	1593
14	0	1	10	7	1670
15	0	4	0	22	4208
14	1	4	1	14	1888
15	0	1	2	12	1964
14	1	1	3	32	2649
15	0	3	4	23	2676
14	1	2	5	24	1151
15	0	1	6	34	3525
14	1	4	7	16	1721
15	0	3	8	8	1633
14	1	3	9	15	3487
15	0	2	10	17	2418
14	1	1	11	13	741
14	0	2	0	23	3428
15	1	4	1	21	5201
14	0	5	2	31	2211
15	1	1	3	15	1903
14	0	3	4	33	1099
15	1	3	5	32	1729
14	0	2	6	13	1974
15	1	2	7	3	2579
14	0	1	8	22	3375
15	1	3	9	4	1697
14	0	1	10	24	1027
15	1	4	11	25	2473
14	0	2	12	5	7580
15	1	1	13	7	10443
14	0	2	14	14	14282
15	1	2	15	12	13484
14	0	3	16	30	5416
15	1	3	17	34	4693
14	0	2	18	6	6622
15	0	3	0	12	6587
14	1	3	1	24	1810
15	0	4	2	23	3949
14	1	2	3	14	938
15	0	4	4	34	1776
14	1	1	5	16	4427
15	0	5	6	21	3916
14	1	1	7	8	970
15	0	5	8	32	1398
14	1	4	9	15	745
15	0	4	10	17	1497
14	1	2	11	13	970
14	0	5	0	14	6045
15	1	4	1	22	2757
14	0	4	2	24	6310
15	1	5	3	34	5427
14	0	5	4	16	935
15	1	1	5	17	6300
14	0	1	6	32	2192
15	1	5	7	8	2343
14	0	3	8	15	5973
15	1	3	9	13	1954
14	0	2	10	33	3945
15	1	5	11	6	1880
14	0	1	12	23	4943
15	1	3	13	5	1849
14	0	3	14	7	5944
15	1	1	15	4	8765
14	0	5	16	31	2343
15	0	2	0	11	5124
14	1	5	1	14	1485
15	0	4	2	21	3766
14	1	2	3	22	4947
15	0	1	4	12	4551
14	1	5	5	24	2794
15	0	2	6	13	4056
14	1	1	7	10	3596
15	0	5	8	4	2630
14	1	1	9	23	4786
15	0	3	10	25	2277
14	1	3	11	30	15065
15	0	4	12	6	8089
14	1	1	13	5	3699
15	0	1	14	32	3315
14	1	4	15	20	6290
15	0	2	16	0	4010
14	1	4	17	31	14050
15	0	1	18	29	5601
14	1	4	19	16	8777
15	0	3	20	15	4339
14	1	5	21	33	10755
15	0	2	22	2	15939
14	1	3	23	1	18268
15	0	4	24	28	2111
14	1	5	25	8	3493
15	0	2	26	26	4839
14	1	4	27	18	6997
15	0	3	28	19	2078
14	1	3	29	3	2821
15	0	1	30	9	4688
14	1	5	31	34	7143
15	0	3	32	35	2794
14	1	5	33	17	928
15	0	2	34	27	2064
14	1	3	35	7	1685
14	0	5	0	23	2557
15	1	2	1	14	3079
14	0	3	2	13	1803
15	1	3	3	33	1804
14	0	4	4	21	10980
15	1	4	5	22	2301
14	0	4	6	11	3210
15	1	3	7	30	12314
14	0	5	8	6	2929
15	1	2	9	31	5942
14	0	1	10	32	1175
15	1	4	11	12	7579
14	0	3	12	19	18320
15	1	5	13	29	3368
14	0	4	14	3	7785
15	1	3	15	28	1878
15	0	5	0	22	2579
14	1	3	1	14	2232
15	0	4	2	12	5875
14	1	5	3	32	2132
15	0	1	4	23	6104
14	1	5	5	24	923
15	0	5	6	16	4210
14	1	1	7	34	972
15	0	2	8	4	3265
14	1	5	9	33	470
15	0	3	10	31	2581
14	1	5	11	35	1370
14	0	1	0	23	2565
15	1	4	1	13	1743
14	0	3	2	15	5800
15	1	1	3	31	1682
14	0	4	4	25	1219
15	1	5	5	24	6669
14	0	5	6	5	16725
15	1	5	7	35	1961
14	0	4	8	7	9773
15	1	4	9	22	11080
14	0	5	10	4	3142
15	1	2	11	6	2672
14	0	1	12	14	17945
15	1	3	13	32	2630
14	0	1	14	16	683
15	1	5	15	34	1834
14	0	4	16	17	619
15	0	1	0	16	5459
14	1	3	1	19	5680
15	0	5	2	24	6199
14	1	2	3	21	1092
15	0	1	4	14	5623
14	1	3	5	20	7109
15	0	2	6	22	1516
14	1	2	7	18	1240
14	0	3	0	19	2416
15	1	2	1	29	1937
14	0	1	2	21	1694
15	1	2	3	20	1676
14	0	1	4	11	1603
15	1	3	5	12	2103
14	0	5	6	1	1706
15	1	5	7	31	1301
14	0	3	8	3	8500
15	1	1	9	28	5873
14	0	5	10	30	8340
15	1	1	11	4	1498
15	0	2	0	22	5008
14	1	4	1	19	7365
15	0	1	2	20	5433
14	1	3	3	21	1891
15	0	3	4	30	4001
14	1	1	5	11	10229
15	0	2	6	12	7302
14	1	4	7	32	13052
15	0	2	8	28	6236
14	1	4	9	4	1568
15	0	2	10	29	2534
14	1	2	11	31	1310
15	0	5	12	27	1222
14	0	4	0	13	2743
15	1	1	1	31	2751
14	0	1	2	23	2133
15	1	1	3	33	2678
14	0	5	4	32	20027
15	1	4	5	14	7250
14	0	3	6	21	1117
15	1	2	7	22	9625
14	0	2	8	29	9734
15	1	5	9	5	2848
14	0	2	10	11	8330
15	1	3	11	30	13777
14	0	1	12	6	5638
15	1	4	13	2	10118
14	0	5	14	19	23434
15	1	5	15	20	12023
14	0	4	16	3	4692
15	1	5	17	27	2030
14	0	2	18	10	8426
15	1	4	19	12	1789
14	0	3	20	1	4727
15	1	5	21	28	2327
14	0	1	22	4	1773
15	1	4	23	9	17861
14	0	2	24	24	54
15	1	1	25	0	3333
14	0	3	26	18	582
15	1	1	27	16	3111
14	0	2	28	26	3097
15	1	1	29	8	3081
14	0	1	30	25	1478
15	0	3	0	22	3349
14	1	2	1	13	4117
15	0	5	2	24	5417
14	1	4	3	23	2050
15	0	4	4	33	6225
14	1	2	5	14	4714
15	0	1	6	32	7163
14	1	4	7	31	7519
15	0	4	8	15	2989
14	1	3	9	6	2289
15	0	4	10	12	9279
14	1	5	11	21	19852
15	0	5	12	2	1431
14	0	4	0	22	3317
15	1	2	1	31	1941
14	0	2	2	13	1822
15	1	4	3	23	3810
14	0	2	4	15	2480
15	1	4	5	14	5885
14	0	2	6	32	9680
15	1	2	7	21	9013
14	0	2	8	11	6608
15	1	3	9	12	3154
14	0	1	10	24	17206
15	1	1	11	30	12852
14	0	4	12	3	2100
15	1	1	13	29	2728
14	0	3	14	28	2538
15	1	1	15	20	10051
14	0	1	16	19	5198
15	1	3	17	10	1828
14	0	2	18	27	1825
15	0	2	0	11	4028
14	1	5	1	24	5338
15	0	3	2	13	5122
14	1	5	3	25	6832
15	0	1	4	23	2248
14	1	3	5	14	4523
15	0	3	6	33	4724
14	1	3	7	3	1601
15	0	2	8	4	5023
14	1	5	9	12	7480
15	0	2	10	21	2878
14	1	1	11	5	7979
15	0	3	12	22	1245
14	1	2	13	31	10622
15	0	4	14	20	1201
14	0	5	0	4	6051
15	1	5	1	20	2604
14	0	3	2	13	935
15	1	1	3	22	1339
14	0	2	4	21	6035
15	1	2	5	14	3968
14	0	3	6	5	3865
15	1	5	7	29	2605
14	0	5	8	11	7019
15	1	2	9	12	3769
14	0	2	10	3	1768
15	1	3	11	2	1480
14	0	5	12	32	3627
15	1	4	13	6	1299
14	0	3	14	30	3736
15	1	3	15	33	12404
14	0	3	16	19	15462
15	1	1	17	27	2327
14	0	3	18	1	3585
15	1	4	19	31	1646
14	0	1	20	24	11510
15	1	4	21	8	14021
14	0	4	22	35	3612
15	1	1	23	16	5248
14	0	5	24	15	7778
15	1	2	25	34	6200
14	0	3	26	25	1845
15	0	5	0	10	6597
14	1	4	1	24	8043
15	0	1	2	30	2269
14	1	5	3	4	2306
15	0	1	4	27	6085
14	1	1	5	8	6315
15	0	2	6	12	8930
14	1	3	7	32	12476
15	0	3	8	16	2494
14	1	3	9	14	4047
15	0	5	10	34	2172
14	1	2	11	22	8132
15	0	5	12	23	5940
14	1	1	13	6	8993
15	0	5	14	7	7290
14	1	5	15	25	4473
15	0	3	16	11	12097
14	1	2	17	15	17416
15	0	5	18	13	1346
14	0	4	0	23	6135
15	1	1	1	11	1600
14	0	3	2	25	751
15	1	5	3	24	2116
14	0	4	4	20	7493
15	1	2	5	13	5002
14	0	4	6	12	1422
15	1	1	7	4	4959
